Id,Price
6450,438109.3675670448
11366,180010.46583331635
3801,331566.58601652726
11385,188420.19829753804
1079,208611.94545685907
3202,286283.2319538492
676,209423.43459821257
6185,283457.1926738136
7730,160988.7958573579
2573,185216.14857912713
10978,211433.06331434907
10962,248752.60579916983
8870,206001.7149477489
8496,166063.90570381485
5517,186069.70461215306
927,188318.03093858334
13675,187224.5987433023
1499,233547.60863884006
15536,320758.2476595442
8602,331314.6668579761
12137,433368.5588052277
9865,255353.71059676184
16353,287787.90275765274
15908,220667.43727132457
3944,184055.5704920101
10359,207425.4214015402
15158,222233.31534575034
3259,263915.92314089014
7220,317284.88620041683
13843,213678.1503155168
16736,182176.12336279702
702,250228.9612092636
16401,104005.53369010931
12134,196956.53930288894
6918,209849.82965277435
11792,132551.74152526175
3798,159361.29043944675
10395,131115.71321943676
11099,130451.41617352013
7090,206134.12971810784
11260,201384.88428616725
9647,208368.99211198796
2903,381199.17371493706
2071,184521.18236597633
8604,214206.29070207244
9346,196139.1703807004
3945,227016.66136052136
3420,128077.50627045067
10842,129319.90089588422
725,161413.0254577693
13931,195796.43631894942
16330,258834.69616891534
9066,432995.262200032
3326,310512.00358462293
1556,272626.5217332405
6579,98305.19247282582
13877,152753.11969670482
9857,369287.1181058424
7302,250683.27495703354
5684,185756.99645716965
6513,225283.5091086415
11342,114423.06902053636
16561,250559.71961080452
6885,184790.9821541805
9308,182236.36241363446
2559,159680.65830286004
6648,180569.36993277245
15260,169399.1995203831
5113,189456.23358448895
16492,202859.1179204027
12034,278035.93258192594
7248,212172.5064367891
2171,213019.0980708716
10594,191277.21299589818
13241,190041.1411484829
7032,148289.8521228893
4884,143667.11181640922
903,239499.3020695959
162,159230.09717221025
6566,230440.27819694503
8249,120865.88880236205
13106,205813.5663930975
256,121409.13915988886
7976,167139.8491921602
8575,176463.04589774695
7591,255553.6378146251
3204,257306.3586562013
15804,189587.86156198566
1525,325625.11258587585
9038,207941.29603710046
13628,198798.86076325047
10016,209390.64284468206
10208,226200.77803383645
2008,199741.23613277113
13029,202975.03555059654
5099,125375.33347188478
9923,307653.85427027417
9461,139320.02922252272
11086,190616.8370017828
15057,218643.73029492932
10689,170024.64881851352
2053,230310.32746037783
16630,160090.90965787554
4985,160733.50647133056
13881,249981.66233551904
13225,201506.92879012803
5779,65799.3916381286
10262,185754.93022671956
10762,238121.2888199176
9513,202392.81153817466
11128,168216.13495857234
2074,312322.0153065483
933,216217.80761342298
2780,177038.7438974219
6594,115711.16289644314
15394,302884.94893052813
14863,129541.51155824767
6698,211370.41326423569
1611,276224.00810287084
174,191570.78173039164
5160,230434.52073275065
3295,340621.3221842189
4559,364978.8108225577
8254,170698.23325901333
10228,98346.72818046442
13924,136722.5754534722
15341,261603.56078677435
4353,176059.58507127516
4334,67758.48730028553
1872,142367.22245542673
7823,184918.1865769809
310,154672.42341730336
3704,246537.73429519715
11615,275069.59990666603
6605,201609.39046141677
3381,187284.50967308448
2143,142502.10183116738
3191,235874.57377565687
13980,123436.45749324565
15613,162273.38173659294
10943,219632.964493546
9654,167746.778076392
16053,496071.13895614794
14931,222556.7751132351
8299,233489.82455863515
2147,173632.19797175302
11567,443864.6354640025
5905,133794.59117252356
11160,112192.01578239554
8275,142558.50004527357
16398,257310.37399928385
11229,181862.91890415794
10309,174044.90026067448
7340,270103.79319582257
7653,153180.64930985635
272,209450.74107306308
9831,231818.32314293925
5016,157686.12059902845
5968,73741.33037499925
796,260373.83292852607
12123,129102.03362307468
16629,208086.6128149051
2637,158294.37111130674
6194,232557.29340421423
6216,453284.06381315045
14346,169174.77434341292
6428,131764.8878230158
2891,264474.64976970066
84,186298.4504098648
9260,209110.8857908193
15250,125522.4867225469
2348,193778.14884342716
10427,273852.413764607
13230,257019.90649589308
1691,191666.14103208008
8803,133064.19864180396
5464,211156.9425458805
10559,113541.7992205325
16787,295126.8697780291
4278,159606.3464698364
6183,161960.8928542791
12775,167840.29282546125
10104,166362.29664311497
13663,170685.8387697534
9404,245907.29630805965
14724,209780.0050285504
10040,172488.01950360546
4646,196137.46921156062
4754,159478.19495787018
3310,220774.65657183717
2003,194707.91260252122
7312,293523.55245902325
10921,218720.1545650444
13419,274178.89556325565
10105,172345.67584660012
2196,315162.0182100742
12659,241586.02106541014
4380,241125.45231338558
10847,152275.54783890775
10805,276834.74109736434
8709,93893.4818520432
8319,183042.59822557127
2215,186319.57024128697
7000,175112.3875010574
7701,112137.7965280178
9678,187939.83694788258
14026,191338.76360889283
7971,166815.06218137345
13734,146496.45438368418
16483,185381.9792011919
6150,213434.50425112958
2931,296110.3179395255
5418,180342.1621435175
1662,471976.74081234826
2441,218578.06909670396
669,144397.25458904603
7734,177657.40420399918
6010,244978.73613822
266,134874.61730210047
632,141191.98498092018
16221,106863.76349955318
11832,174961.87767574412
5035,124178.81199922784
37,113428.08393896512
6168,179603.62011056347
11757,185338.94944617583
8086,122587.5918106853
6529,221358.60569498394
15121,194591.17446501835
13904,143104.88859096423
3711,149166.93159914942
16563,131384.27890388423
14494,181944.66664110793
3006,224890.97233714358
15299,123867.194336001
92,276034.6495678602
8066,177308.59975097954
16071,206762.09269827572
10662,140378.44093590585
3883,228771.43281820152
5511,124586.61384282773
2821,278709.55642609694
9570,179535.67671765242
4326,255619.01595849413
9251,226423.8450578978
9031,188888.07114820494
12689,185473.48217643725
16380,284982.78020646784
1053,212603.21196995192
4568,185843.83876593024
16140,114969.84704959598
14356,414827.640618793
8466,184364.56860653832
15652,140339.24796943224
3285,119448.92658623621
3198,169312.49683321294
14088,340402.4144038107
2268,124085.92198871025
15472,222036.84132405554
1203,230750.1734851692
7157,292176.1885496214
6886,180420.51322321797
5083,248914.79932861676
7467,116844.4188445203
14068,212462.91607452664
2080,178017.34273793316
10865,158928.03606270332
13516,176948.3968548732
14150,220991.69684998115
7609,108263.11377142543
2144,252853.9996688084
10357,204680.48999350026
2396,261122.5322617585
1526,253939.91199364446
10890,232729.6314306013
8638,320715.557548039
6050,263115.01732323837
7639,103951.81303862415
10544,182397.1203938919
9577,244789.37020355865
13195,215018.1869932806
3484,219146.83116945197
16668,422792.3337029714
7171,186753.1403890434
8547,213090.08842287672
12735,196522.38799070157
9093,195568.99196983667
15323,253095.60988865144
14897,142875.50899113648
5135,134898.78290447753
5327,231117.05390472486
13133,277768.5129353617
1676,341396.66648779035
16296,284332.67362449574
1095,151165.6318685821
12528,156240.38041059754
7348,282301.6327042649
11663,163351.97688233023
1803,214488.01190319646
1510,226497.7552567839
16045,196176.7178173306
2900,142301.11312658165
3236,180421.80540061375
1318,221079.21922957242
14948,218431.58268218365
7840,270616.12291540764
15325,179813.92696571207
8700,182764.69057347797
15706,190295.07647775917
14449,149912.38290009435
16117,185081.55665568198
4529,182629.16676022843
11199,194303.73809526456
4052,312935.39958677586
821,213795.7800791491
68,246444.63515411827
554,111874.59564989696
452,183594.96822548396
11394,322681.91104677465
11393,167204.4405444556
9535,159394.99330706042
4024,175656.6742950551
10069,210285.28307194597
12007,141572.7940529256
12368,381136.54954026174
1259,353968.27042462584
1124,307431.86868114787
3707,190001.90018858312
8767,168884.4942922204
1919,165465.99808968903
16741,151192.98629689182
6664,287059.25851742964
5688,365507.5162404984
7799,158037.73374576838
14843,369567.04417054023
7532,182342.74808841682
8133,153691.33109001085
6264,331270.65909612156
4125,169305.18204967928
2410,162151.6986886615
13607,198385.94719731904
1716,277673.09713232634
1370,148013.08182428373
2273,331432.60840751516
15298,329171.7132130655
4284,247952.8424520399
12303,143561.77199995745
7808,141232.79402843092
2203,150261.82190905124
7237,135249.1369543707
15864,151927.58819834064
2844,169426.18408346034
5729,148717.1608565535
11812,383733.67724223394
1779,130846.24635154799
6442,147236.7986420243
6160,230594.98799106156
8266,205777.49305759787
9903,157145.4784937804
2867,142959.30827149178
6998,187660.2101955795
13932,172042.2140693612
12587,165196.7262451872
3611,222000.41112570337
2646,287550.48580070573
1890,160552.65881350788
860,235416.22639351574
14187,196530.8384952596
12569,246086.90697060092
1276,82920.27028920493
12025,240928.41753090793
4890,304595.12781085237
14410,327298.82656427723
10352,231469.78046020126
11407,242148.88559215955
10384,174655.09656107312
7622,277178.5114005815
12578,163669.5083180461
15820,183004.42161881944
563,197391.4209152414
15226,171124.7423536286
6396,214547.08186779625
6247,144021.6810365776
3339,148602.17708014985
10975,258705.93002197324
7475,102095.37117073995
11129,181383.73654657658
3051,276790.21197146736
10232,222403.22508525747
14106,191707.98963289752
5502,229868.51880016868
4558,73805.97177405778
4181,147476.3963681068
8426,125363.82334322554
6611,163277.2926639456
14641,146836.87058513652
15539,277263.65086157114
13119,160154.2166139439
11716,188829.9770195725
7316,255736.0180929544
7791,114640.00027832524
13034,316353.5914911995
1068,288764.5465095597
4060,182097.7149647298
10172,206134.95252214547
2591,181977.00969546568
12494,342671.53425007884
7828,352177.95534627617
15284,176055.89472071867
7947,169400.4364630257
16335,223603.2295475398
10234,348026.2904319345
2797,257377.54548410914
5341,242360.7864646641
3059,275369.76264162967
1559,68025.51254550574
15320,270269.8963689871
10284,362602.0101548004
4134,217814.51901816574
4481,217421.333211565
7222,158640.91429156126
4062,208769.51021771305
2192,211639.22901991536
9637,180208.30624189012
16236,169807.88472423312
4272,165788.27577987147
9406,277109.5057342463
14309,228742.57054114234
1946,294416.26183618355
16235,242648.23151717268
7146,177486.3255005327
16784,238540.1008434181
349,324161.6741620333
6251,171000.3165530949
5128,355612.4809182849
11718,179953.19622590468
16721,89864.8424492688
12517,204540.4209486577
15961,203012.85104336822
9428,153304.0108208884
14541,146307.17540488567
10168,109676.16782530356
11270,158934.90341442218
13210,221603.85115650643
11518,164415.62019042138
12612,177658.74706206372
16352,115946.4897486318
9935,146535.86927095248
15521,318947.4299092841
11482,190307.78013820137
11443,159461.90298849076
9459,248297.23861117242
9218,206962.04432850884
854,141120.70470800283
5619,137117.0382455512
9208,182054.2128458765
4391,145760.8796886606
15207,159512.96161043827
7183,191318.61577690244
16442,220435.7029769471
7936,95640.97671290366
10606,286467.9371509181
4979,161363.407128712
4854,281154.55308451864
16476,125391.27247696728
10516,165681.035180484
16261,289678.90137542295
90,239600.44878397518
5433,176874.89020765823
14338,144449.7229957162
13487,232420.93712750822
8211,474221.0312286481
170,153917.38491330665
14051,101013.77429803573
10686,184949.90542114474
7595,305459.7714536102
6777,322491.67293693754
14661,169053.33484176925
13991,268404.155464188
16795,175338.3841635771
2740,140724.05605659567
7368,364684.00329497264
2413,262666.7388810339
1852,477253.8257967263
15200,302662.0593861178
8467,338669.98282513407
16379,287452.91087631433
3375,180033.23420933727
5945,490328.68706366274
2641,191161.46035670344
2837,281030.9094567864
3498,224281.71885737916
10876,146206.18138055326
1285,228302.14393575615
9285,240185.88390621962
4015,354457.5149281144
2526,184860.23149360652
7814,190377.2919124808
7117,266779.03420128516
12359,124288.57198185762
3303,263577.42898798775
13874,187567.9040586518
5484,199319.887446747
15067,151956.14828316716
12639,220283.61203477377
3388,213681.14086666648
4256,205511.53636925996
15738,196743.20834151655
14049,164147.97266269298
15780,190981.22871162498
9564,176591.71621670199
11910,215273.86254970773
11315,179080.9822751149
1733,142954.20496241451
3910,360731.65710093506
7552,495978.8937588368
254,191893.6836856926
5222,205861.1466576019
8314,243645.64452802954
16743,183395.70908129672
10335,107502.14167181411
8226,273745.4962435166
12254,242632.48794501694
13152,197581.09127271234
15020,201774.68691012874
16349,216008.14381516213
11924,156007.82613038842
12543,191127.2359886987
14114,223480.5051840635
12318,264138.77130100166
15383,191539.29148585474
6679,206792.58046388096
635,195521.4957449355
15993,281789.6922601812
11375,166399.99173271333
11216,182907.02796471145
15401,240305.0673084499
11301,173499.70677858917
13804,260594.94696863688
10839,187462.2518931602
1588,342979.56640627305
3596,190002.5413891686
5816,178434.10329126762
8099,148796.73294689212
6551,191862.9678146126
14075,330622.58150175516
13431,205493.01973072515
9481,324371.2809623808
5295,149141.26245232718
15859,340572.1856597004
10634,379035.16078563436
444,219146.82388754847
11686,265244.45738150226
1213,213576.37091276405
13970,146807.94315696397
6849,413705.11857873405
9911,208781.06835202785
5649,165130.50027153536
7184,144057.81549101335
5877,282367.1474845318
1655,300131.54093696125
15301,193739.5861157026
12389,256739.01673120353
5241,277153.1017774385
7048,169513.66651576644
10574,136021.999877696
8593,170472.3995560344
4752,180784.79496470655
14663,158847.25241109618
10994,207518.1864548712
87,77279.6424298806
5132,120485.2375087478
6372,391119.7735963372
7411,284160.7137479178
3319,259636.57550190622
9355,125025.83775587985
5139,285475.5658102665
56,283188.29060027003
3249,178514.25599413284
5047,81716.382927044
13238,365326.8178573499
2190,240521.44154000172
15599,173669.7363664436
6542,160166.97658075238
1968,175574.61878496953
5630,170044.88609705647
9157,247222.17367283304
789,173506.0912421007
1413,268890.35519015614
12514,289793.6803177854
13459,145781.7528729442
1345,249305.1900133534
4034,208824.16061807645
15169,150529.89884047335
6770,241857.17531247038
3334,193127.69159759447
12998,153558.1906511145
15870,235060.9179921769
1871,154011.0693024502
5770,168190.0827998175
13196,107864.12181292335
7633,218072.09145222706
10699,219542.95636055336
15470,200331.38208259555
1903,528237.1207148978
13860,229958.08215326184
7649,157281.68489497495
11043,186111.92200477145
2922,233548.1227717955
7538,222894.4514581824
9477,115743.11097883074
117,221952.93993421327
1457,251475.50254922465
7082,171157.37703210456
3053,269845.80080276035
12522,115468.64717941676
5744,469658.4362165161
13566,404420.13254680356
1464,136763.92686876465
3852,111689.73596047374
9557,237395.88281951615
14719,442652.4700534923
13978,134074.82033816894
3286,153129.30007072035
13019,367432.07605090924
1421,130601.52379093511
13502,175276.31909841948
14811,125334.70605921788
9297,232978.74886002767
7749,391651.7025012931
16555,147072.11050112106
14576,178936.7923923648
12766,156792.16612527208
4679,163117.89683751643
10033,195329.01889509938
11231,298366.02437439834
15112,138672.88836095235
10617,185804.5208005956
2175,168900.65943467934
16502,482918.1719489572
10106,190960.05990300633
12561,155036.19758663245
15907,307137.60839121946
8069,123313.13182157664
8316,129009.95564274644
12343,249151.19679836053
12092,130401.49255761738
1527,185528.4626064534
10010,230117.2318647558
655,108820.12030843434
10549,134812.99384336712
3248,118508.8526382159
13499,294304.33130194526
14959,200964.49212100933
6070,168663.3346910532
11360,221743.7835830351
12102,206131.6247599973
11870,306157.9281205841
3713,113863.76446853428
3230,149504.65489561792
7742,229150.69933791112
15092,355461.33044242114
8728,328244.243033172
3386,140384.43667745765
9409,147549.62553297525
16545,261977.84233588478
3127,158960.028082781
11344,172682.46069033322
2112,215379.1489776063
7310,238610.14840938326
6313,211332.78854940966
3681,399491.03515580244
5114,241298.162078649
270,148271.16880567666
14350,182179.32643737
12223,358441.65676704305
1066,157425.92457750015
16116,393634.65206959116
11410,496052.27347618673
4088,150063.82464618626
5956,182924.169536731
14669,142282.95867745174
13871,140313.5047288192
4126,223003.70016085997
12114,207874.4062221597
16607,173614.341065152
4266,203450.67132220604
13518,205084.269643424
11856,274357.84342390293
3885,242541.3580280021
8891,171141.67720646693
4964,178729.8847015454
7696,148058.9655581696
6894,121343.38502130593
9766,180127.18433764332
4800,154714.38739851027
2840,183440.5112827066
4743,175360.249066532
13562,497322.9274690997
8301,209108.26198668373
5405,185247.32653739152
1535,165217.29529569222
9073,129658.36649773132
1698,337263.4628678732
12262,234175.33784066283
6794,178974.85073356002
12701,196087.40639501216
8432,176394.048392864
13540,134181.0551141282
8629,144675.68379566865
1440,183869.32965524273
8596,212738.7504567073
9575,265487.5836886497
14976,97936.39631038326
3149,232787.62649926718
5157,158916.41617627733
10748,171100.12217977928
9719,310569.0562715075
6376,182335.90790944165
9733,167072.595269191
4749,202664.0917093821
4994,377266.71012899955
538,196723.41173651375
5512,141943.81370035702
9778,140275.83887741205
9761,154803.56403850563
3174,418933.2113078338
13429,183407.7405415912
10467,74621.10546855177
14129,183358.65454391105
13608,238245.8012630475
11106,145088.78506277472
12048,174071.44519777523
1054,352934.1386081537
3582,202070.03312970244
1566,142104.97230383093
11529,157769.1645639225
11859,146815.25918277728
10582,145246.514148437
14907,380727.20584453474
14039,149060.8337279674
10489,151312.3387375719
3331,294141.92339009204
10153,244310.09728552858
5271,157783.5382372147
11871,386678.6759223297
776,138933.97119084545
3994,138844.56897477142
9433,69923.46094808663
14275,147002.48747240735
8030,230639.94510653606
8169,266865.2212321964
8053,181630.48586054548
4822,242429.75290478466
13197,200077.98791312551
13634,291233.3899753243
8951,177494.72770792284
12176,262294.46717088926
15471,139405.85066556945
14962,152112.4586762866
12512,136483.89088310074
8697,497197.1493751126
7095,215839.72568969277
13639,192799.16378734034
16660,188230.2037755811
5848,144817.48638849834
5386,181888.23675021002
10880,309801.115387222
3954,180816.66492212974
13426,238305.94016366973
5966,221807.59086694845
16315,242127.10295479032
7455,181781.77485698115
11071,236099.52737244306
14740,212648.7061834078
16087,181734.00768589837
8931,224784.04572625985
15289,158991.14595205427
16089,284609.26483030745
12128,184498.71750448382
4724,220555.42402971644
8585,214411.14918049116
7188,239677.19532668556
5423,158174.51859959093
10488,201574.41534923206
5980,223440.47083086392
8376,239978.03666692085
12397,122816.94974490938
16496,188615.13629440323
4891,259467.46189900703
9710,138658.0700134362
6339,176290.4029939003
244,219499.63420878205
5002,205088.59003910015
5358,171167.1659029921
7636,147877.87820986382
9361,311745.03118334553
3601,120177.3822234204
15755,155297.86990795875
172,185124.84295299696
3037,339643.1046319043
577,243661.0452691868
3607,201553.71876687475
2515,112125.18791822478
10413,150870.324693915
10511,220241.99682236748
4637,288190.132654404
12736,275020.02533126675
9534,237025.22133157813
11641,143310.64552042732
10419,273025.715164162
15313,125579.78607908785
14915,188610.3162625583
12409,383284.55108204327
9405,130257.9090952773
14066,197974.25186610004
14108,192854.52115239084
11931,232806.12141241942
11464,349880.2877065747
926,147975.24868619873
11190,220413.4773569977
10260,184616.12132320888
12712,199285.0178540001
1234,204980.3458424227
11608,102755.04655428197
3776,282876.58853854274
4881,210113.47573831637
10266,183257.2834188664
3262,243700.4217727459
3576,354151.2229533997
16604,432732.8868939025
8041,129485.49642828332
10691,227510.78225991398
8357,182113.29306915708
11661,151266.40925930103
4453,257311.17973713527
15936,219894.15344118027
8463,257361.13772413944
15770,223022.33123711043
466,169323.4798681787
14965,86244.02321041717
11227,167453.4423254032
9894,278074.0463576046
11746,206323.74249123567
4118,142815.45397204702
756,341210.3911137727
15589,168117.12694139403
109,353041.20260248944
5778,217046.3269061228
1731,89072.14371011713
3450,143512.82847699517
2961,196541.15272004931
222,174798.8930427075
11454,422119.4719905349
7339,190157.0427180079
12096,102959.95600125103
14074,207110.4429208446
4058,263978.25700962794
6603,245534.62884243406
3289,122342.59381794986
16681,288955.427624639
8200,355090.49975779245
3343,255531.85395103402
7802,184458.68480189162
2082,308119.23689897644
217,258547.2147787365
1720,178423.35510868684
7224,243836.77426577202
6176,158329.99780206414
12571,257356.89890643203
16666,353233.8800126407
8908,197623.2976414707
6914,175949.5155061944
5428,209438.92356759464
381,181365.1689318631
3991,202070.56933583523
16365,223949.52316908364
1046,224647.39094650152
391,152524.24612390265
9212,342131.12512729526
3022,180565.66379971724
9961,114086.2294338864
6764,290414.03820795496
7720,185183.2129066827
4809,210084.45775069957
8877,286234.3859883662
7817,184474.35382092232
10614,119084.4732375863
5553,265298.46482092125
16488,133704.92716096126
11002,170313.20418352803
13592,314510.44804161787
15050,221891.04065980625
13553,283369.40631639643
9041,169385.6100712619
5461,399858.1723614551
16274,338549.06512741285
2138,122552.73256261206
6245,168230.9216813692
8245,201138.22532030227
6491,214988.63230970444
13218,201507.40014351674
13101,107330.47575114263
10462,147642.12068694422
4079,178069.81378166092
1506,501263.92516253446
14107,127231.378376404
12215,280575.42606615106
11576,340557.5698931094
10567,204975.09029392578
12713,217606.64047840037
1468,518339.6775062185
2549,271003.5962881148
4172,247850.87253874747
12380,240439.0242258138
3513,101949.81257479133
8165,281020.9644136205
1127,215541.61512962478
14601,343957.93806687364
15526,333587.2023134606
986,391969.30283430207
14968,213249.48900978774
9348,185823.02416401546
6317,276719.12202955387
7497,93000.40253355486
5079,327638.7986685893
528,170616.33409959503
10964,141089.60786720965
5812,312708.5260965848
11022,212087.2360942312
16251,134162.85520491298
5863,114155.16348880883
8664,219183.4148765011
5396,137980.41690413925
6917,265094.2737428601
12776,124710.678368686
473,262092.95600211606
13333,213586.12554153692
13023,196832.4388655192
7357,203119.84576997804
10955,500490.10678440926
11914,351257.80742895434
12535,158227.04738167435
11205,146917.81280950122
13209,190785.76655307392
16119,393051.4776971318
2174,254827.52261442234
4834,192234.6118881794
10151,180036.45340914364
5584,211245.18285422775
6672,219683.7721934356
12858,283268.6393166046
5106,187366.1808870143
8884,178017.21599795896
13766,175300.56308383605
12556,120046.78125622771
12910,227215.22476369378
6258,129155.43928008736
7100,245620.79868041677
1793,173842.64618153826
3335,175279.01153258016
12835,186015.3515750565
10591,158980.37191497686
15707,312705.59466104483
16389,165997.60913981264
7440,341610.0092184113
6293,180208.3087504405
3937,186542.01938764632
16527,202935.3137299125
5102,225298.9501336511
10734,352404.9678860312
7986,153272.68569047115
6495,117112.15812547039
9571,244024.05505910417
5131,212567.6157987037
10761,227681.25129626357
143,444393.9676706211
13829,176053.8299526082
13662,247949.76681122414
1771,145538.9425557933
5448,203670.09431047097
8594,157110.5208291192
12038,182289.10799191633
16471,160481.17044519895
16764,145326.663152768
1282,164069.0453311505
15101,270759.7779053084
9473,135505.18846762128
2324,461579.2075208594
14448,237993.83470760015
6000,71857.62041459316
2077,129298.39063550722
12960,232786.82609423267
15837,199913.41540764293
8805,227619.2736788853
9987,233025.09862729502
1580,388705.8929577174
11089,123956.31514183486
10926,222655.9718817632
12773,430292.00211680157
6490,289466.6624600071
10858,126692.94826692232
2831,115203.29825800908
16326,149291.22120952496
371,204887.01417930654
8852,185012.08843331182
6713,265112.25863803877
4230,201382.34640219764
3639,220947.0374119147
3642,194029.08635041924
5149,200552.95449971964
2861,199048.81955414734
13300,80897.67286790679
2807,306130.9218815358
5919,101827.2897305478
12716,476008.0368583118
4271,230349.72296271758
16055,235673.93420294963
3747,323960.91278772615
5857,273333.0478846641
6884,280989.0866080709
16027,276726.33788876055
3512,392090.8084016483
5181,186716.24832535264
16732,268416.1361729186
1908,183130.2863744976
12082,169126.26870150818
7286,133075.11358395644
8216,136433.53591537793
6929,321279.7331928229
3950,350756.2305649725
12479,179698.6943748478
877,141092.00657174995
1366,186075.674249076
384,133689.15099080946
5767,198973.09699355156
6910,158110.95860989913
187,196669.97846047115
10164,230416.01002368212
8603,229935.69978242987
15834,212231.0787827595
3078,130844.95604381591
3479,261656.93678807153
6671,227060.76999272473
6078,162416.2912454302
16271,157043.6225004807
16191,157827.09686070096
11544,171740.63304851725
7781,202547.30139668027
14918,273040.3346563332
6238,168800.0205452572
12989,218954.83658317028
11907,174079.86920913876
9696,150340.72181774987
14084,311360.48680631036
3895,153727.36438071297
4367,184918.28792067754
8453,67835.34467096432
7638,343829.86080052453
8373,236859.25823044014
4674,187495.9492312881
15787,138275.93750577135
5903,252045.0608083294
13679,189143.82357016637
9018,234169.96637172464
15823,298831.4988154892
13289,150654.22318010122
9896,188306.64618394204
14436,192881.05374202158
5547,239854.0251925606
4048,322288.52883302624
16579,203033.37719558645
8550,188621.17463997152
9385,301234.58159178623
5242,154032.11530767096
31,248316.1925662846
6144,259264.930321802
3990,197612.25590628633
2523,89661.42731598631
12608,265254.14994847926
7234,171745.40571046382
15264,211427.87971768965
9623,207113.4510728671
3161,302712.6917616637
7425,103017.97262253649
13021,234902.54044307294
4044,152693.390012001
15411,235827.9923764876
979,328168.7671709123
5514,235827.9923764876
4817,170236.3623306313
2115,188586.17914020413
10571,237636.84136152643
8992,213331.4779000889
15546,194338.88553536448
11359,142616.346280002
11972,183052.77774962827
12838,167058.60855567615
5948,125184.59631488861
422,320749.95204646315
4855,149397.234841928
16197,118186.04593585801
8926,346996.7169861156
5703,176007.6690685305
8848,212717.1518394042
7039,311224.47071769496
3806,156118.826888673
15154,225562.19120248858
13132,185157.98216631988
7438,201965.94019668363
4398,248026.9172342516
2440,193551.8611737616
3751,178437.680242127
1476,179272.63871340704
2264,253386.46314797955
16444,183249.4688037936
10704,164119.61356386944
4033,147934.3774643295
4508,113905.49408719034
16290,239134.4336217356
10387,205525.17901436382
5457,144938.85695744204
4910,269458.3958160404
7451,206699.0374466659
10732,154677.2151079233
8015,146787.33963066814
6148,186912.6433087264
5892,248031.41070628838
7825,219255.41068114128
6851,253660.218667828
6633,210184.88090269256
2139,277964.6763491612
10213,307692.71707170137
2830,224637.4604140301
13907,132954.7837967625
15897,365784.83331344795
8311,183107.92042020534
14230,207639.90786270512
3878,194907.35592355672
13732,183175.36827864405
12110,178679.16182952066
10675,376665.1947418927
12946,136541.2925961202
16754,223878.58284531214
4394,294162.2949310141
16728,164687.44194626977
14378,380810.7864755114
9949,168321.56915520589
994,201221.175909976
13258,150656.95233134227
5883,352752.503711286
6933,278776.7038742775
13193,210976.940441279
13286,166573.9363377239
13407,368777.157259712
7512,117576.61938951437
7221,196723.90289321178
14428,160797.6601519155
1740,191626.70254426188
3,135972.94912728493
12952,210414.4488891548
11537,129412.09504108084
2558,142266.96310882614
14081,231948.22100048853
3517,227321.1985989224
7149,237472.64348556413
15777,113970.34838889199
8995,230699.83690892617
826,242309.13790493438
509,252329.2915436323
14875,265246.82901961263
6591,181126.04164562048
11283,106114.11628604725
9897,243275.6685016104
14902,189200.19097391292
14291,171891.56302587065
3162,239312.5517882277
4206,213038.16957074337
11580,199352.16648916434
2007,220338.51956772272
14939,225962.23202234102
13572,183199.92879813263
10720,150543.26415637898
